Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
129,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Ah so, do lauft d'r Has! Ihr saaue mir, daß ich mini Kinder neglischier. — Ihr han Guten redde. Ihr
          han kein Buewe. Ihr wisse nit was es heißt, Buewe rejiere. Do wurd m'r nimm Meischter. Do isch
          allegelde-n-ebbs andersch los. Gottlob nur, daß min Schosseff bi de Saldote-n-isch -, do wäre sie ne
          hoffentlich Mores Lehr.

        
",9,greber-d-jumpfer-prinzesse
130,drama,Jakob Schmelzer,M,,,,"
          
Schmelzer :

          
Dini Kinder krieje ze viel Gald in d'Händ.

        
",9,greber-d-jumpfer-prinzesse
131,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Was dhuet m'r nit alles for sine Liawe Fridde. — — Denke dran, wenn ich am Naachts meinen Service
          gemachti hab — un wie oft kummt's vor, daß ich erüsgschellt wurr — ze wurd m'r doch am Daas e bissel
          Rühj ze gunne sin.

        
",9,greber-d-jumpfer-prinzesse
132,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Der Scharl verführt awer e Lewe, daß m'r sich schäme mueß, wenn vum geredt wurd. Der soll jo de
          Baron spielen un mit Goldstückle nur so um sich schmisse. Jede-n-Owe im Bierhüs, am dreije odder viere
          heim, ich will gar nit saaue wie.

        
",9,greber-d-jumpfer-prinzesse
133,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Kann ich ebbs drfor? — — Buewe in dem alter kann m'r nimm hewwe. Do isch m'r eenfach ferdi.

        
",9,greber-d-jumpfer-prinzesse
134,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Un 's Juliette kummt z' Naachts als gar nit heim.

        
",9,greber-d-jumpfer-prinzesse
135,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Wer het jetz dis widder gsaat ?

        
",9,greber-d-jumpfer-prinzesse
136,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Dü hesch m'r's jo d'vorder Wuch selbscht verzählt. Odder hawi getraimt?

        
",9,greber-d-jumpfer-prinzesse
137,drama,Jakob Schmelzer,M,,,,"
          
Schmelzer:

          
De wursch noch dini Wunder erlewe mit'm Juliette, saa nurre, ich hab's d'r gsaat. Der Krüj geht so
          langer zuem Brunne bis daß'r verbrecht.

        
",9,greber-d-jumpfer-prinzesse
138,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Au dis noch!
          
(sie fängt an zu Weinen)
 O Gott, was bin ich for e-n-ungluecklicher Frau. Allewyl mueß ich
          m'r dis saaue lon. — Ich wünscht, ich wär schun üf'm Göttsacker. Do schafft m'r vun z'Morjen frühj bis
          spät in d'Nacht nin — — ganz allei — — d'r Mænner isch eim schun zeh Johr gschtorwa ..... un do sitzt m'r
          mit dreij Kinder, eins schlimmen wie's ander.

        
",9,greber-d-jumpfer-prinzesse
139,drama,Jakob Schmelzer,M,,,,"
          
Schmelzer:

          
Hoho! hoho! — — Jetzt fangsch au noch an ze hyle. Dis isch doch sunsch nit dini Gewohnheit.

        
",9,greber-d-jumpfer-prinzesse
140,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt

          
(w. o.):

          
's isch awer au wohrer. Wie wenn ich's ändre könnt. — — Ich mach jo, was in meinen Kraft steht, es
          langt awer nit. — Wenn du dine Mænner so frühj verloren hättsch . . .

        
",10,greber-d-jumpfer-prinzesse
141,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Jetz blie nur ruewie. 's isch jo Guten gemeint gsin.

        
",10,greber-d-jumpfer-prinzesse
142,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt

          
(sich die Thrane trocknend) :

          
Ihr han haltee nur eijer Jeanne. E Kind mit eme Guten Charakter. Un d'r Charakter isch d'Hauptsach.
          Nit üf Lichtsinnigkeit angelait, wie min Juliette. 
          
(In einem andern Tone)
 Wisse-n-er, bös isch's jo nit. . . es het e guets Härze un isch au
          sunsch nit dumma, awer 's haltee ze weni üf sich, 's isch nit seriös genue. — — 's Jeanne awer...

        
",10,greber-d-jumpfer-prinzesse
143,drama,Jakob Schmelzer,M,,,,"
          
Schmelzer:

          
Brüchsch's gar nit mit 'm Juliette ze vergliche, 's isch nit nothwendig.

        
",10,greber-d-jumpfer-prinzesse
144,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Nurre nit ze höcher üf's Roß, Schwöujer. Lache nur nit ze frühj. Tügend isch oft nir andersch als
          Mangel an Okkasion. Gar manichs, wo au nit schlechten isch gsin als 's Jeanne, het dis erfahreni
          müen.

        
",10,greber-d-jumpfer-prinzesse
145,drama,Jakob Schmelzer,M,,,,"
          
Schmelzer:

          
Dummheiten!

        
",10,greber-d-jumpfer-prinzesse
146,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
's isch m'r nit Angschter drum.

        
",10,greber-d-jumpfer-prinzesse
147,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Jetz -, ich kann mich jo au trumpier. .....

        
",10,greber-d-jumpfer-prinzesse
148,drama,Jakob Schmelzer,M,,,,"
          
Schmelzer

          
(Ürgerlich für sich):

          
Alti Schnakklere!
          
(läuten)
 Ich geh e bissel in de Hoft üf de Bank sitze. 
          
(steht auf)
 Adieu beisammen. 
          
(humpelt nach der Thür)

        
",10,greber-d-jumpfer-prinzesse
149,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Awer nur in d'Sunna, hett d'r Doktor gsaat. 
          
(Schmelzer ab)

        
",10,greber-d-jumpfer-prinzesse
150,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Ihr han viel Glüeck mit'm Jeanne, dis isch wohrer.

        
",10,greber-d-jumpfer-prinzesse
151,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
M'r sin au e bissel selbscht dran Schuldige. M'r bilde's uns wenigschtens in.

        
",10,greber-d-jumpfer-prinzesse
152,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Was will i denn noch gschwind fröuje. — Gell, 's Jeanne isch Huchzytt?

        
",10,greber-d-jumpfer-prinzesse
153,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer

          
(erschreekt);

          
Huchzytt!
          
(die folgende Unterhaltung wird schnalle und zum großen Teil in halblautem Tone
          geführt)

        
",10,greber-d-jumpfer-prinzesse
154,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Geh, stella dich doch nit eso.

        
",11,greber-d-jumpfer-prinzesse
155,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Isch's also wirklich wohrer? — — O Gott!

        
",11,greber-d-jumpfer-prinzesse
156,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
In d'r ganze Stadt 'rum heißt's emol eso.

        
",11,greber-d-jumpfer-prinzesse
157,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
In d'r ganze Stadt? — Siehsch, un ich weiß nit emol nix rechts. Kennsch doch 's Jeanne, wie's isch.
          Allewyl for sich, Allewil sini ajene Gedanke, Ken stimmlis Woorte het's noch drvun geredt, M'r derf's au
          gar nit fröuje. 's isch so wunderlich. — — Un doch hawi's gspanne, daß ebbs im Werik mueß sin.

        
",11,greber-d-jumpfer-prinzesse
158,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Un d'r Herr Albert?

        
",11,greber-d-jumpfer-prinzesse
159,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Dis kann uns eins sin. Er het jo ken Rechte üf ins. — 's Jeanne dhädd jo ungluecklicher wäre mit'm. E
          Mænner in dere armselige Position! Weje dem hawi hit schun gsaat, es mueß üfhöre, daß'r here kummt.

        
",11,greber-d-jumpfer-prinzesse
160,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
D'r Jungi Steinfeld isch halte geje im ebbs ganz andersch. Wenn's Jeanne denne verwitsche dhädd, ze
          hätt's min Seel 's groß Los gezöuje.

        
",11,greber-d-jumpfer-prinzesse
161,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
O Gott, babbel doch nit so läuten. 's wurd m'r ganz schwindlig. — Also 's soll wirklich wohrer sin?

        
",11,greber-d-jumpfer-prinzesse
162,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
M'r sät's üwerall! — Ja‚, isch'r denn noch nit do gsin?

        
",11,greber-d-jumpfer-prinzesse
163,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Was denkt denn din Härze. M'r sin jo so eenfach Litt.

        
",11,greber-d-jumpfer-prinzesse
164,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
D'r alt Steinfeld wurd Schön lueje, wenn'r's erfahrt. D'Buechhaltere vun sim G’schäfte un sin Sohn. —
          Un erscht d'Madamen Steinfeld. E-n-arig hochgetraaueni Person, wie m'r sät.

        
",11,greber-d-jumpfer-prinzesse
165,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Was Bildung anbelangt, ze kann 's Jeanne 's mit jeder andere-n-uffnemme. Do isch ken Pfenni gspart
          worre.

        
",11,greber-d-jumpfer-prinzesse
166,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Kummsch Allewil mit dem. So grießerli wurd's jetz doch nit gradi sin.

        
",11,greber-d-jumpfer-prinzesse
167,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Ho zell! M'r han's doch in d'Schwyz g’schickt, for französch ze Lehr. D'Bansion het nohtzue döisig
          Liawe koscht die anderthalwe Johr. Un mit de finschte Mamselle isch's uffgezöuje worre. Drno
          d'Singstund vun dem berühmte Professeur un d'r Kurs in d'r Handelsschuel for d'Buechhaltung. Alles, was
          e Guten Gschäftsfrau brüche kann.

        
",11,greber-d-jumpfer-prinzesse
168,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
D'r Alt soll e Million rich sin.

        
",12,greber-d-jumpfer-prinzesse
169,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
E Million!

        
",12,greber-d-jumpfer-prinzesse
170,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Un d'r einzige Sohn. No bekummt'r sicherlich au emol 's G’schäfte.

        
",12,greber-d-jumpfer-prinzesse
171,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Ich kann's gar nit Glöüwe. 's wär jo zue viel Glüeck!
          
(die Augen gehen ihr über)

        
",12,greber-d-jumpfer-prinzesse
172,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Nur isch'r noch e bissel arig Jungi for e Huchzytt.

        
",12,greber-d-jumpfer-prinzesse
173,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Meinsch? Er wurd doch schun einezwanzig Johr han.

        
",12,greber-d-jumpfer-prinzesse
174,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Daß'r 's gern het, do zwyfel ich nit dran; 'r wurd awer doch nit nur .....

        
",12,greber-d-jumpfer-prinzesse
175,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
O nein! — — o nein!

        
",12,greber-d-jumpfer-prinzesse
176,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
's isch halte zweierlei: sich Plaisir mache un hirothe.

        
",12,greber-d-jumpfer-prinzesse
177,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
So schüschier ich ne jetz gar nit. — Ich hab mich nämlich schun e bissel üwer ne renseignirt. Wo m'r
          anne hört, hört m'r nur Guets vum. 'r soll e-n-anständiger, Ehrli, artlicher Jungi Herr sin. Un
          Guten geje-n-em Personal. Grad 's Kunträr vun sim Bäbbe.

        
",12,greber-d-jumpfer-prinzesse
178,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Ich dhädd d'r's jo vun Härze gunne, dis groß Glüeck. Wursch awer sehne, so ganz eenfach isch die
          Gschicht doch nit. Es henkt meh dran als m'r meint.

        
",12,greber-d-jumpfer-prinzesse
179,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Wenn die zwei sich gern han, was kann do viel passiere.

        
",12,greber-d-jumpfer-prinzesse
180,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Grad wil sie sich gern han, meinen ich.

        
",12,greber-d-jumpfer-prinzesse
181,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
's wurd schun alles Guten gehn, min Härze sät m'r's.

        
",12,greber-d-jumpfer-prinzesse
182,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Ze wursch uns so ball nimm anlueje, M'r sin d'r schun langer e bissel ordinär gsin.

        
",13,greber-d-jumpfer-prinzesse
183,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer

          
(ihre Hand ergreifend);

          
Nein, Lüwis, saa dis nit; weisch halte, wenn dini Kinder ...

        
",13,greber-d-jumpfer-prinzesse
184,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Siehsch, so geht's Allewil. — chance mueß m'r han üf dere gebuckelte Welt, — — 
          
4

          
Odder meins nit, d'r Jungi Steinfeld hätt nit au 's Juliette genumme, wenn's d'r zuefälli so
          gewöllt hätt?

        
",13,greber-d-jumpfer-prinzesse
185,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer :

          
Nadierlich, Lüwis, nadierlich. 
          
(man hört Tritte und Gespräch)
 Wer isch dis ? Ich Glöüwe, m'r bekomm Bsüch. 
          
(Schmelzer und Albert tratte ein)
 Pscht, Lüwis! d'r Herr Albert.

        
",13,greber-d-jumpfer-prinzesse
186,drama,Jakob Schmelzer,M,,,,"
          
Schmelzer:

          
Awer eso langerer — — awer eso langerer eme zebliewe, Herr Albert; wo Sie doch nur e paar Schritt han for do
          anne. 's Picketel wartee schun ..... wajer 's wartee schun.

        
",13,greber-d-jumpfer-prinzesse
187,drama,Albert Sänger,M,locksmith,crafts,lower_middle_class,"
          
Albert

          
(Jungi Mænner im alter von ungefähr 26 Jahren ; energisches G'sicht):

          
Bonjour, Madamenen Schmelzer, bonjour, Madamenen Schwindt.

        
",13,greber-d-jumpfer-prinzesse
188,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer

          
(kälter):

          
Bonjour, Herr Albert. — 
          
(zu Schmelzer)
 De weisch doch . . . de bisch wirklich nit ganz wohler ..... de dhuesch dich
          gar ze leichte enerwiere . . .

        
",13,greber-d-jumpfer-prinzesse
189,drama,Albert Sänger,M,locksmith,crafts,lower_middle_class,"
          
Albert:

          
Ich blie nit langer, Madamen Schmelzer. 
          
(Paus')

        
",13,greber-d-jumpfer-prinzesse
190,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Schön Wetter hit, Herr Albert.

        
",13,greber-d-jumpfer-prinzesse
191,drama,Albert Sänger,M,locksmith,crafts,lower_middle_class,"
          
Albert:

          
Ja‚, e herrlicher Maiedaa.

        
",13,greber-d-jumpfer-prinzesse
192,drama,Jakob Schmelzer,M,,,,"
          
Schmelzer

          
(hat unterdessen auf dem Tische gesucht):

          
Wo sin denn d'Karte ?

        
",13,greber-d-jumpfer-prinzesse
193,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer

          
(Ürgerlich):

          
In d'r Dischschüblad. 
          
(leise zu Frau Schwindt)
 kumme, m'r gehn, Was brüche m'r eß do embetiere ze lon. 
          
(beide nach links ab)

        
",13,greber-d-jumpfer-prinzesse
194,drama,Albert Sänger,M,locksmith,crafts,lower_middle_class,"
          
Albert:

          
's schint, daß d'Madamen Schmelzer . . .

        
",13,greber-d-jumpfer-prinzesse
195,drama,Jakob Schmelzer,M,,,,"
          
Schmelzer

          
(sucht in der Schublade):

          
Dis will nix häise. Sie mueß als e bissel beffze, sunsch isch 's ere nit Guten.
          

          
(zieht die Karten heraus)
 Do hawi sie andlig. Wer suecht, der findt. — — Sooh, Sitze Sie
          do here. 
          
(mischt)
 Un jetz gemüedli . . . ganz gemüedli.

        
",13,greber-d-jumpfer-prinzesse
196,drama,Albert Sänger,M,locksmith,crafts,lower_middle_class,"
          
Albert:

          
Mösjö Schmelzer . . . nemme Sie m'r's nit in Iwwel üf ..... 's isch m'r hit nit um's spielen.

        
",14,greber-d-jumpfer-prinzesse
197,drama,Jakob Schmelzer,M,,,,"
          
Schmelzer:

          
Oho! c'est dommage. Jetz hawi mich eso druff gfrait. — — Wurum denn awer nit?

        
",14,greber-d-jumpfer-prinzesse
198,drama,Albert Sänger,M,locksmith,crafts,lower_middle_class,"
          
Albert:

          
Ich weiß nit... 's geht m'r so viel im Schäddel erum... Ärjer im G’schäfte, Verdrieß- lichkeite mit'm
          Meischter . . . . un noch andri Sache...

        
",14,greber-d-jumpfer-prinzesse
199,drama,Jakob Schmelzer,M,,,,"
          
Schmelzer:

          
Was Gücksels!

        
",14,greber-d-jumpfer-prinzesse
200,drama,Albert Sänger,M,locksmith,crafts,lower_middle_class,"
          
Albert:

          
..... un d'rno hawi d'ganz Nacht ken Au zuegebroocht.

        
",14,greber-d-jumpfer-prinzesse
201,drama,Jakob Schmelzer,M,,,,"
          
Schmelzer:

          
Eijo, jetz sieh ich's ererscht . . . min Seel, Sie lueje jo ganz schlechten erüs zitter em letschte
          Mol. — — Ja‚ schloofe! schloofe mueß d'r Mensch, wie esse-n-un trinke.

        
",14,greber-d-jumpfer-prinzesse
202,drama,Albert Sänger,M,locksmith,crafts,lower_middle_class,"
          
Albert:

          
Wenn's dis nur wärd, Mösjö Schmelzer!

        
",14,greber-d-jumpfer-prinzesse
203,drama,Jakob Schmelzer,M,,,,"
          
Schmelzer:

          
Awer pour sur, was denn andersch, wenn ich Ine saa. Ich wott wette, daß Sie widder de ganze Daa
          gstüdiert han. Dis kann nit Guten sin, wahrhafti nit. Un d'Fierdäj sin nit drfor do, for ze schaffe,
          nein, for ze fiere.

        
",14,greber-d-jumpfer-prinzesse
204,drama,Albert Sänger,M,locksmith,crafts,lower_middle_class,"
          
Albert:

          
Ich bin denne Morjen im Hochamt gsin un kumme gradi üs d'r Veschper. Wenn Sie mir's nit Glöüwe,
          d'Mamsell Jeanne wurd's ne bstä- tige. Sie isch nit do?

        
",14,greber-d-jumpfer-prinzesse
205,drama,Jakob Schmelzer,M,,,,"
          
Schmelzer:

          
's mueß jede-n-Auesblick kumme. 's isch noch e bissel im Pfarrhüs.

        
",14,greber-d-jumpfer-prinzesse
206,drama,Albert Sänger,M,locksmith,crafts,lower_middle_class,"
          
Albert:

          
M'r sät jo... m'r sät jo... awer was redd ich . . . 's geht mich jo nix an.

        
",14,greber-d-jumpfer-prinzesse
